ID_Customer,Customer_Name,Customer_Segment,Customer_Size,Industry,Region_CC,Region_OC,Country,Acquisition_Channel,Customer_Start_Date
C01229,Greenfield Logistics AG 1229,Distributor,Large,Food & Beverage,DACH,Central,Spain,Partner,2023-11-01
C01230,Prime Trading LLC 1230,SMB,Small,Logistics,DACH,West,Italy,Partner,2021-01-01
C01231,BrightPath Energy Ltd 1231,Mid-Market,Large,Construction,DACH,North,Netherlands,Trade Fair,2021-08-01
C01232,BluePeak Trading SRL 1232,Mid-Market,Medium,Manufacturing,Benelux,Central,France,Outbound Sales,2021-03-01
C01233,Northstar Solutions Group 1233,Distributor,Medium,Technology,DACH,East,Germany,Trade Fair,2022-05-01
C01234,Nexora Energy AG 1234,Enterprise,Very Large,Retail,Western Europe,West,Germany,Partner,2023-12-01
C01235,Prime Solutions BV 1235,Mid-Market,Large,Retail,Benelux,East,Italy,Website,2021-05-01
C01236,Prime Solutions Group 1236,Mid-Market,Large,Retail,Southern Europe,Central,Germany,Website,2022-05-01
C01237,Prime Solutions GmbH 1237,SMB,Very Large,Technology,DACH,East,Netherlands,Outbound Sales,2022-05-01
C01238,UrbanGrid Trading BV 1238,SMB,Medium,Energy,DACH,Central,Switzerland,Inbound,2022-11-01
C01239,Redwood Manufacturing AG 1239,Enterprise,Large,Logistics,DACH,South,Spain,Outbound Sales,2021-08-01
C01240,Everline Solutions SRL 1240,SMB,Small,Healthcare,Western Europe,Central,Germany,Outbound Sales,2021-07-01
C01241,Nexora Systems SAS 1241,Enterprise,Very Large,Healthcare,DACH,North,France,Website,2022-05-01
C01242,Northstar Retail Group AG 1242,SMB,Small,Manufacturing,Southern Europe,Central,Germany,Referral,2020-12-01
C01243,Atlas Systems LLC 1243,SMB,Medium,Technology,Western Europe,South,Switzerland,Inbound,2021-02-01
C01244,IronBridge Logistics LLC 1244,Mid-Market,Small,Manufacturing,Western Europe,South,Germany,Trade Fair,2024-10-01
C01245,Nexora Partners SRL 1245,SMB,Small,Logistics,DACH,West,Germany,Referral,2022-06-01
C01246,Nexora Energy Ltd 1246,Distributor,Medium,Construction,DACH,Central,Germany,Partner,2020-10-01
C01247,BluePeak Industries SRL 1247,Public Sector,Large,Food & Beverage,DACH,South,Spain,Partner,2022-01-01
C01248,BrightPath Systems GmbH 1248,Mid-Market,Medium,Construction,DACH,West,France,Inbound,2020-10-01
C01249,Prime Services Ltd 1249,Mid-Market,Large,Healthcare,Benelux,South,Spain,Outbound Sales,2024-03-01
C01250,BrightPath Systems Ltd 1250,SMB,Small,Public Administration,Benelux,East,Belgium,Inbound,2022-01-01
C01251,ClearView Trading SAS 1251,Public Sector,Very Large,Construction,DACH,South,France,Outbound Sales,2021-08-01
C01252,Summit Trading Ltd 1252,Enterprise,Very Large,Manufacturing,Benelux,North,France,Website,2022-10-01
C01253,Prime Technologies BV 1253,Enterprise,Large,Energy,DACH,West,France,Partner,2022-04-01
C01254,Prime Systems LLC 1254,SMB,Small,Logistics,Southern Europe,Unknown,Netherlands,Outbound Sales,2024-03-01
C01255,Vertex Distribution GmbH 1255,SMB,Medium,Manufacturing,Western Europe,West,Germany,Website,2022-07-01
C01256,NovaCore Services AG 1256,Mid-Market,Medium,Healthcare,DACH,East,Germany,Website,2021-12-01
C01257,Greenfield Manufacturing Ltd 1257,Mid-Market,Large,Public Administration,Western Europe,North,France,Trade Fair,2022-03-01
C01258,Silverline Energy AG 1258,Distributor,Medium,Logistics,Southern Europe,South,Germany,Referral,2022-06-01
C01259,ClearView Medical Ltd 1259,Mid-Market,Medium,Technology,DACH,South,Netherlands,Partner,2023-03-01
C01260,NovaCore Retail Group BV 1260,SMB,Medium,Logistics,Western Europe,West,Germany,Referral,2023-03-01
C01261,Silverline Retail Group GmbH 1261,Enterprise,Large,Food & Beverage,DACH,Central,Netherlands,Inbound,2022-10-01
C01262,Silverline Partners Group 1262,Public Sector,Medium,Healthcare,DACH,South,Germany,Inbound,2020-10-01
C01263,Summit Supplies AG 1263,Distributor,Medium,Automotive,Benelux,West,Switzerland,Inbound,2022-05-01
C01264,Nexora Logistics GmbH 1264,Enterprise,Very Large,Retail,DACH,Central,Italy,Outbound Sales,2020-08-01
C01265,ClearView Logistics GmbH 1265,Enterprise,Very Large,Technology,Benelux,South,Netherlands,Unknown,2022-09-01
C01266,Summit Manufacturing AG 1266,Mid-Market,Large,Energy,Southern Europe,East,Netherlands,Inbound,2020-08-01
C01267,Everline Medical SAS 1267,SMB,Medium,Manufacturing,DACH,West,Austria,Partner,2021-02-01
C01268,NovaCore Industries SRL 1268,Enterprise,Large,Healthcare,DACH,South,Germany,Website,2021-01-01
C01269,ClearView Systems SAS 1269,SMB,Medium,Technology,DACH,West,Switzerland,Partner,2020-08-01
C01270,UrbanGrid Retail Group BV 1270,SMB,Medium,Automotive,Benelux,East,Germany,Inbound,2020-08-01
C01271,Northstar Trading Ltd 1271,Distributor,Very Large,Manufacturing,Benelux,North,Spain,Inbound,2023-01-01
C01272,NovaCore Retail Group LLC 1272,SMB,Small,Manufacturing,DACH,East,Germany,Referral,2020-10-01
C01273,Nexora Manufacturing Group 1273,Mid-Market,Medium,Construction,DACH,West,France,Partner,2024-09-01
C01274,IronBridge Services SAS 1274,Public Sector,Medium,Public Administration,Southern Europe,Central,France,Website,2021-07-01
C01275,NovaCore Medical AG 1275,Mid-Market,Medium,Logistics,DACH,North,Belgium,Inbound,2021-07-01
C01276,Atlas Medical Ltd 1276,Enterprise,Very Large,Retail,DACH,North,Germany,Trade Fair,2021-09-01
C01277,Greenfield Medical BV 1277,Enterprise,Large,Healthcare,DACH,Central,France,Outbound Sales,2022-02-01
C01278,IronBridge Manufacturing Group 1278,Enterprise,Very Large,Manufacturing,DACH,South,Spain,Partner,2022-06-01
C01279,UrbanGrid Solutions AG 1279,Public Sector,Medium,Energy,DACH,East,Germany,Outbound Sales,2020-09-01
C01280,Redwood Energy LLC 1280,SMB,Medium,Food & Beverage,Benelux,West,Belgium,Partner,2021-07-01
C01281,Summit Logistics Ltd 1281,Mid-Market,Large,Public Administration,Western Europe,East,Austria,Partner,2023-01-01
C01282,Greenfield Manufacturing LLC 1282,SMB,Medium,Logistics,Western Europe,West,Switzerland,Partner,2020-09-01
C01283,Summit Logistics LLC 1283,Distributor,Medium,Retail,Western Europe,East,Switzerland,Partner,2022-08-01
C01284,BluePeak Logistics LLC 1284,Mid-Market,Medium,Energy,DACH,Central,Italy,Outbound Sales,2022-08-01
C01285,NovaCore Technologies Ltd 1285,SMB,Small,Food & Beverage,Western Europe,South,France,Website,2022-03-01
C01286,NovaCore Solutions AG 1286,SMB,Small,Public Administration,Western Europe,East,Spain,Website,2022-09-01
C01287,Redwood Logistics SRL 1287,Mid-Market,Large,Healthcare,Western Europe,South,Italy,Referral,2022-09-01
C01288,BrightPath Medical GmbH 1288,Enterprise,Very Large,Energy,Benelux,North,Germany,Trade Fair,2022-08-01
C01289,BrightPath Technologies LLC 1289,SMB,Medium,Logistics,Southern Europe,Unknown,Belgium,Website,2021-07-01
C01290,Greenfield Logistics SAS 1290,Mid-Market,Large,Manufacturing,DACH,South,Italy,Inbound,2024-03-01
C01291,Nexora Systems BV 1291,Mid-Market,Large,Technology,Western Europe,North,Austria,Partner,2021-04-01
C01292,Prime Medical Group 1292,SMB,Medium,Technology,DACH,East,Germany,Partner,2020-09-01
C01293,Nexora Medical BV 1293,Mid-Market,Medium,Healthcare,Benelux,East,Netherlands,Referral,2020-09-01
C01294,ClearView Energy AG 1294,Mid-Market,Medium,Manufacturing,Benelux,South,Germany,Partner,2022-02-01
C01295,Vertex Trading LLC 1295,Distributor,Very Large,Logistics,DACH,West,Germany,Outbound Sales,2020-09-01
C01296,UrbanGrid Medical SRL 1296,Mid-Market,Medium,Logistics,DACH,Central,Netherlands,Website,2021-10-01
C01297,Nexora Technologies SAS 1297,Distributor,Large,Manufacturing,Western Europe,South,Spain,Trade Fair,2021-11-01
C01298,BrightPath Partners SAS 1298,SMB,Small,Manufacturing,DACH,West,Switzerland,Inbound,2021-09-01
C01299,IronBridge Supplies Ltd 1299,Distributor,Medium,Automotive,Benelux,West,Italy,Partner,2022-05-01
C01300,Nexora Trading SRL 1300,Mid-Market,Very Large,Energy,Western Europe,Central,Netherlands,Partner,2021-09-01
C01301,Nexora Distribution SRL 1301,SMB,Small,Technology,Benelux,West,France,Outbound Sales,2021-11-01
C01302,Northstar Services Group 1302,SMB,Small,Manufacturing,Western Europe,Central,Austria,Referral,2021-04-01
C01303,Nexora Retail Group Group 1303,Distributor,Very Large,Automotive,Benelux,South,Italy,Website,2023-09-01
C01304,BluePeak Solutions AG 1304,SMB,Medium,Automotive,Southern Europe,South,France,Inbound,2022-09-01
C01305,Redwood Partners Ltd 1305,Mid-Market,Medium,Public Administration,Western Europe,South,Germany,Referral,2021-01-01
C01306,ClearView Technologies SRL 1306,SMB,Large,Retail,Southern Europe,North,Germany,Partner,2020-10-01
C01307,Northstar Solutions Ltd 1307,Mid-Market,Medium,Healthcare,Western Europe,West,Germany,Trade Fair,2022-07-01
C01308,UrbanGrid Partners SAS 1308,Mid-Market,Small,Public Administration,Benelux,East,Switzerland,Referral,2021-12-01
C01309,Nexora Solutions LLC 1309,Public Sector,Large,Construction,Southern Europe,South,France,Trade Fair,2023-11-01
C01310,Atlas Industries LLC 1310,Mid-Market,Large,Retail,DACH,West,Netherlands,Outbound Sales,2021-10-01
C01311,Nexora Medical GmbH 1311,Mid-Market,Large,Technology,Southern Europe,West,Switzerland,Website,2024-07-01
C01312,Silverline Industries LLC 1312,Distributor,Medium,Automotive,Southern Europe,Central,Switzerland,Referral,2021-09-01
C01313,UrbanGrid Systems SAS 1313,Mid-Market,Small,Logistics,DACH,West,France,Outbound Sales,2022-04-01
C01314,IronBridge Retail Group SAS 1314,Mid-Market,Large,Automotive,Southern Europe,East,Spain,Partner,2022-09-01
C01315,Summit Distribution BV 1315,Mid-Market,Medium,Healthcare,DACH,South,France,Outbound Sales,2021-04-01
C01316,Vertex Trading Ltd 1316,SMB,Small,Manufacturing,Western Europe,Central,Germany,Trade Fair,2021-11-01
C01317,IronBridge Supplies Group 1317,Enterprise,Large,Public Administration,DACH,Central,Germany,Website,2021-11-01
C01318,Silverline Energy LLC 1318,Distributor,Medium,Technology,Western Europe,East,Germany,Outbound Sales,2022-11-01
C01319,Vertex Solutions Group 1319,Mid-Market,Small,Food & Beverage,DACH,South,Germany,Partner,2020-08-01
C01320,Summit Medical Ltd 1320,SMB,Large,Retail,Benelux,Central,Italy,Partner,2021-11-01
C01321,Redwood Medical BV 1321,SMB,Small,Energy,DACH,West,Belgium,Referral,2024-07-01
C01322,Redwood Supplies Ltd 1322,SMB,Medium,Retail,Western Europe,Central,Switzerland,Inbound,2022-12-01
C01323,Everline Trading SAS 1323,Mid-Market,Large,Technology,Western Europe,Central,Austria,Trade Fair,2020-08-01
C01324,Redwood Solutions LLC 1324,Enterprise,Large,Logistics,DACH,West,Spain,Partner,2021-02-01
C01325,BluePeak Systems SAS 1325,Mid-Market,Medium,Logistics,Southern Europe,East,Austria,Outbound Sales,2021-12-01
C01326,ClearView Medical GmbH 1326,Public Sector,Medium,Retail,Southern Europe,West,France,Website,2020-10-01
C01327,NovaCore Supplies BV 1327,Distributor,Large,Healthcare,Benelux,Central,France,Trade Fair,2022-07-01
C01328,Prime Solutions LLC 1328,Distributor,Medium,Technology,Western Europe,North,Belgium,Outbound Sales,2020-09-01
C01329,Northstar Logistics SAS 1329,Mid-Market,Medium,Food & Beverage,DACH,Central,Italy,Website,2020-08-01
C01330,Nexora Technologies Group 1330,Mid-Market,Very Large,Manufacturing,DACH,West,France,Outbound Sales,2022-08-01
C01331,Northstar Medical GmbH 1331,Mid-Market,Medium,Automotive,DACH,Central,Italy,Outbound Sales,2020-09-01
C01332,BrightPath Systems SRL 1332,Mid-Market,Large,Logistics,DACH,Unknown,France,Inbound,2022-12-01
C01333,ClearView Partners BV 1333,Distributor,Very Large,Manufacturing,Western Europe,South,France,Inbound,2021-04-01
C01334,IronBridge Energy Group 1334,SMB,Medium,Public Administration,Southern Europe,Central,Austria,Website,2022-07-01
C01335,Summit Partners SAS 1335,Mid-Market,Large,Technology,DACH,West,Germany,Trade Fair,2021-05-01
C01336,Summit Services SAS 1336,SMB,Small,Logistics,Western Europe,Central,Germany,Partner,2023-09-01
C01337,BrightPath Partners LLC 1337,Distributor,Medium,Retail,Western Europe,South,Germany,Website,2022-01-01
C01338,Northstar Energy AG 1338,Mid-Market,Medium,Automotive,Southern Europe,East,France,Website,2024-03-01
C01339,NovaCore Partners SRL 1339,Enterprise,Very Large,Technology,Benelux,South,Italy,Partner,2022-08-01
C01340,BluePeak Distribution LLC 1340,SMB,Small,Manufacturing,DACH,North,Belgium,Inbound,2023-06-01
C01341,Atlas Medical BV 1341,Mid-Market,Large,Retail,DACH,South,France,Outbound Sales,2022-11-01
C01342,BluePeak Retail Group BV 1342,Enterprise,Very Large,Automotive,DACH,Central,Switzerland,Referral,2022-01-01
C01343,UrbanGrid Trading AG 1343,Enterprise,Very Large,Manufacturing,Western Europe,South,France,Referral,2021-08-01
C01344,UrbanGrid Medical LLC 1344,Distributor,Very Large,Automotive,DACH,North,Switzerland,Partner,2020-08-01
C01345,Redwood Logistics LLC 1345,Mid-Market,Large,Food & Beverage,DACH,North,Netherlands,Trade Fair,2020-10-01
C01346,Greenfield Logistics SRL 1346,SMB,Small,Retail,Benelux,West,Germany,Outbound Sales,2021-04-01
C01347,Greenfield Solutions LLC 1347,SMB,Small,Healthcare,Southern Europe,Central,Spain,Website,2021-12-01
C01348,Northstar Industries GmbH 1348,Mid-Market,Large,Retail,Southern Europe,North,Spain,Partner,2023-04-01
C01349,NovaCore Energy SAS 1349,Distributor,Large,Construction,Benelux,South,Germany,Partner,2021-04-01
C01350,BrightPath Technologies AG 1350,Enterprise,Medium,Construction,DACH,West,Spain,Inbound,2024-04-01
C01351,BluePeak Systems LLC 1351,SMB,Small,Technology,Western Europe,South,Germany,Trade Fair,2020-11-01
C01352,Summit Systems BV 1352,SMB,Medium,Technology,Southern Europe,South,Austria,Outbound Sales,2022-08-01
C01353,Everline Energy SAS 1353,Mid-Market,Large,Retail,Southern Europe,West,Italy,Inbound,2021-08-01
C01354,IronBridge Systems SAS 1354,Mid-Market,Medium,Automotive,Western Europe,West,France,Partner,2022-06-01
C01355,Prime Technologies SRL 1355,Distributor,Small,Construction,Western Europe,West,Austria,Inbound,2023-01-01
C01356,BrightPath Services AG 1356,Distributor,Medium,Manufacturing,DACH,West,Spain,Website,2022-05-01
C01357,Northstar Manufacturing Group 1357,Mid-Market,Medium,Food & Beverage,Western Europe,West,Germany,Referral,2020-11-01
C01358,Silverline Energy SRL 1358,Enterprise,Very Large,Automotive,Western Europe,West,Belgium,Partner,2020-11-01
C01359,Prime Supplies LLC 1359,Enterprise,Medium,Energy,Benelux,West,France,Website,2024-01-01
C01360,NovaCore Trading Ltd 1360,Distributor,Medium,Manufacturing,Benelux,West,Germany,Outbound Sales,2021-04-01
C01361,NovaCore Energy Group 1361,Public Sector,Very Large,Public Administration,DACH,East,Austria,Partner,2020-10-01
C01362,Summit Technologies LLC 1362,Enterprise,Medium,Manufacturing,Western Europe,West,Germany,Inbound,2023-01-01
C01363,Everline Industries LLC 1363,Distributor,Medium,Retail,Southern Europe,East,Netherlands,Trade Fair,2021-05-01
C01364,Silverline Solutions AG 1364,Enterprise,Large,Automotive,DACH,West,Belgium,Inbound,2023-06-01
C01365,BrightPath Energy SAS 1365,Enterprise,Large,Public Administration,DACH,West,France,Outbound Sales,2021-11-01
C01366,Prime Services Ltd 1366,SMB,Small,Automotive,Southern Europe,North,Belgium,Outbound Sales,2021-02-01
C01367,Prime Services Group 1367,SMB,Medium,Technology,Southern Europe,South,Switzerland,Partner,2022-09-01
C01368,Vertex Manufacturing LLC 1368,SMB,Large,Manufacturing,DACH,South,France,Trade Fair,2024-10-01
C01369,Atlas Services Group 1369,Mid-Market,Medium,Energy,DACH,West,Netherlands,Partner,2022-04-01
C01370,ClearView Services AG 1370,SMB,Small,Healthcare,Western Europe,West,Germany,Partner,2021-05-01
C01371,Atlas Solutions AG 1371,Mid-Market,Very Large,Energy,Benelux,South,Spain,Referral,2022-01-01
C01372,NovaCore Services GmbH 1372,Distributor,Large,Energy,DACH,Central,Germany,Outbound Sales,2020-12-01
C01373,IronBridge Trading GmbH 1373,Mid-Market,Medium,Energy,Western Europe,North,Netherlands,Referral,2022-08-01
C01374,BrightPath Distribution Group 1374,Enterprise,Large,Construction,DACH,East,Germany,Trade Fair,2022-04-01
C01375,Atlas Manufacturing SAS 1375,Enterprise,Very Large,Food & Beverage,Benelux,South,Austria,Partner,2021-11-01
C01376,Prime Services LLC 1376,SMB,Medium,Food & Beverage,Southern Europe,North,Germany,Referral,2022-04-01
C01377,Northstar Distribution AG 1377,Mid-Market,Large,Automotive,DACH,South,Italy,Outbound Sales,2022-11-01
C01378,Silverline Trading SRL 1378,SMB,Medium,Manufacturing,DACH,East,Italy,Trade Fair,2021-04-01
C01379,NovaCore Industries AG 1379,Enterprise,Large,Food & Beverage,Southern Europe,East,Germany,Inbound,2020-11-01
C01380,Atlas Trading SRL 1380,Public Sector,Medium,Technology,DACH,West,Germany,Partner,2021-02-01
C01381,IronBridge Distribution Group 1381,Mid-Market,Large,Energy,Southern Europe,South,Netherlands,Partner,2022-04-01
C01382,Nexora Services BV 1382,Public Sector,Very Large,Healthcare,DACH,Central,Germany,Inbound,2024-08-01
C01383,Prime Services LLC 1383,Mid-Market,Medium,Logistics,DACH,East,Netherlands,Outbound Sales,2024-03-01
C01384,Everline Systems Ltd 1384,Mid-Market,Medium,Technology,DACH,Central,France,Inbound,2024-07-01
C01385,BluePeak Logistics SAS 1385,SMB,Medium,Logistics,Benelux,East,Austria,Partner,2021-03-01
C01386,Greenfield Energy LLC 1386,SMB,Medium,Food & Beverage,DACH,Central,Austria,Partner,2020-12-01
C01387,Nexora Retail Group LLC 1387,Enterprise,Very Large,Retail,DACH,East,Germany,Inbound,2021-11-01
C01388,Summit Manufacturing BV 1388,Public Sector,Medium,Food & Beverage,Benelux,East,Germany,Outbound Sales,2021-10-01
C01389,Nexora Retail Group LLC 1389,Enterprise,Very Large,Construction,DACH,East,Switzerland,Website,2021-03-01
C01390,NovaCore Logistics GmbH 1390,Mid-Market,Large,Food & Beverage,DACH,East,Germany,Inbound,2020-12-01
C01391,BluePeak Trading LLC 1391,Enterprise,Large,Retail,Western Europe,South,Italy,Inbound,2021-08-01
C01392,NovaCore Distribution LLC 1392,SMB,Medium,Technology,DACH,South,Germany,Unknown,2022-07-01
C01393,Atlas Systems BV 1393,Mid-Market,Large,Retail,DACH,East,Germany,Outbound Sales,2021-07-01
C01394,Northstar Energy Ltd 1394,SMB,Large,Food & Beverage,Western Europe,North,Netherlands,Referral,2021-12-01
C01395,Summit Energy GmbH 1395,Enterprise,Very Large,Manufacturing,Southern Europe,Central,Germany,Partner,2020-10-01
C01396,Summit Services AG 1396,Public Sector,Medium,Manufacturing,DACH,North,Austria,Partner,2021-09-01
C01397,Greenfield Energy SRL 1397,Distributor,Large,Manufacturing,DACH,East,France,Trade Fair,2024-05-01
C01398,Prime Energy LLC 1398,Mid-Market,Medium,Energy,DACH,Unknown,France,Partner,2020-09-01
C01399,Greenfield Logistics SAS 1399,Mid-Market,Large,Construction,Southern Europe,East,Germany,Outbound Sales,2023-01-01
C01400,Northstar Systems BV 1400,Mid-Market,Medium,Public Administration,DACH,West,Germany,Outbound Sales,2021-10-01
C01401,BrightPath Solutions GmbH 1401,SMB,Large,Energy,Western Europe,Unknown,Germany,Partner,2022-11-01
